Year,Flag,Gear,Species,Catch
1990,MEX,PS,BET,29
1990,MEX,PS,BKJ,109
1990,MEX,PS,BZX,9884
1990,MEX,PS,CGX,10
1990,MEX,PS,PBF,50
1990,MEX,PS,SKJ,6696
1990,MEX,PS,TUN,2
1990,MEX,PS,YFT,115898
1990,MEX,RG,MLS,333
1990,OTR,PS,BET,381
1990,OTR,PS,BKJ,47
1990,OTR,PS,MZZ,4
1990,OTR,PS,SKJ,3707
1990,OTR,PS,YFT,4197
1990,PAN,PS,BET,196
1990,PAN,PS,BKJ,180
1990,PAN,PS,SKJ,3425
1990,PAN,PS,YFT,6391
1990,PER,UNK,DOX,748
1990,PER,UNK,SKH,352
1990,PER,UNK,SWO,1
1990,PER,UNK,TUN,689
1990,TWN,LL,ALB,3625
1990,TWN,LL,BET,596
1990,TWN,LL,BLM,21
1990,TWN,LL,BUM,137
1990,TWN,LL,MLS,19
1990,TWN,LL,SKH,1
1990,TWN,LL,SKJ,0
1990,TWN,LL,SWO,35
1990,TWN,LL,YFT,534
1990,USA,GN,BET,1
1990,USA,GN,BZX,35
1990,USA,GN,CGX,1
1990,USA,GN,MZZ,0
1990,USA,GN,PBF,9
1990,USA,GN,SKH,742
1990,USA,GN,SKJ,1
1990,USA,GN,SWO,1028
1990,USA,GN,TUN,2
1990,USA,GN,YFT,1
1990,USA,HAR,SKH,1
1990,USA,HAR,SWO,50
1990,USA,LP,ALB,170
1990,USA,LP,PBF,61
1990,USA,LP,SKJ,66
1990,USA,LP,YFT,136
1990,USA,LTL,ALB,3775
1990,USA,PS,ALB,39
1990,USA,PS,BET,209
1990,USA,PS,BKJ,265
1990,USA,PS,BZX,3757
1990,USA,PS,CGX,224
1990,USA,PS,MZZ,297
1990,USA,PS,PBF,1380
1990,USA,PS,SKJ,13188
1990,USA,PS,TUN,174
1990,USA,PS,YFT,50790
1990,USA,RG,ALB,24
1990,USA,RG,BET,44
1990,USA,RG,PBF,74
1990,USA,RG,SKJ,50
1990,USA,RG,YFT,350
1990,USA,UNK,BZX,227
1990,USA,UNK,PBF,20
1990,USA,UNK,SKJ,0
1990,USA,UNK,SWO,137
1990,USA,UNK,TUN,1
1990,USA,UNK,YFT,9
1990,VEN,PS,BET,1405
1990,VEN,PS,BKJ,4
1990,VEN,PS,SKJ,11362
1990,VEN,PS,TUN,2
1990,VEN,PS,YFT,47490
1990,VUT,PS,BET,2082
1990,VUT,PS,BKJ,6
1990,VUT,PS,MZZ,0
1990,VUT,PS,SKJ,11920
1990,VUT,PS,YFT,22208
1991,CHL,LL,SWO,3969
1991,CHL,UNK,ALB,170
1991,CHL,UNK,BZX,159
1991,CHL,UNK,DOX,350
1991,CHL,UNK,SWO,3286
1991,CHL,UNK,YFT,40
1991,COL,UNK,BKJ,25
1991,COL,UNK,SKJ,22
1991,COL,UNK,SWO,29
1991,COL,UNK,YFT,36
1991,CRI,LL,BET,1
1991,CRI,LL,BKJ,0
1991,CRI,LL,BUM,257
1991,CRI,LL,MLS,188
1991,CRI,LL,SFA,707
1991,CRI,LL,SKJ,3
1991,CRI,LL,SWO,107
1991,CRI,LL,YFT,169
1991,CRI,LP,YFT,63
1991,ECU,LP,BET,31
1991,ECU,LP,MZZ,1
1991,ECU,LP,SKJ,68
1991,ECU,LP,YFT,73
1991,ECU,PS,BET,2224
1991,ECU,PS,BKJ,168
1991,ECU,PS,CGX,41
1991,ECU,PS,DOX,57
1991,ECU,PS,MZZ,369
1991,ECU,PS,SKH,1
1991,ECU,PS,SKJ,18438
1991,ECU,PS,TUN,1
1991,ECU,PS,YFT,15011
1991,ECU,UNK,BET,17
1991,ECU,UNK,SKJ,1864
1991,ECU,UNK,YFT,646
1991,ESP,LL,SKH,1039
1991,ESP,LL,SWO,2794
1991,ESP,LL,TUN,29
1991,JPN,LL,ALB,3581
1991,JPN,LL,BET,85011
1991,JPN,LL,BLM,111
1991,JPN,LL,BUM,5033
1991,JPN,LL,MLS,2321
1991,JPN,LL,PBF,3
1991,JPN,LL,SKJ,21
1991,JPN,LL,SWO,3053
1991,JPN,LL,YFT,23721
1991,KOR,LL,ALB,1061
1991,KOR,LL,BET,17883
1991,KOR,LL,BIL,111
1991,KOR,LL,BLM,84
1991,KOR,LL,BUM,1171
1991,KOR,LL,MLS,441
1991,KOR,LL,MZZ,430
1991,KOR,LL,PBF,2
1991,KOR,LL,SFA,10
1991,KOR,LL,SKJ,10
1991,KOR,LL,SWO,696
1991,KOR,LL,YFT,5688
1991,MEX,LP,BZX,82
1991,MEX,LP,SKH,6
1991,MEX,LP,SKJ,762
1991,MEX,LP,YFT,1798
1991,MEX,PS,BET,5
1991,MEX,PS,BKJ,142
1991,MEX,PS,BZX,979
1991,MEX,PS,CGX,21
1991,MEX,PS,PBF,9
1991,MEX,PS,SKJ,10916
1991,MEX,PS,TUN,2
1991,MEX,PS,YFT,115107
1991,MEX,RG,MLS,409
1991,MEX,UNK,SKJ,2
1991,MEX,UNK,YFT,106
1991,OTR,PS,BET,161
1991,OTR,PS,BKJ,14
1991,OTR,PS,MZZ,8
1991,OTR,PS,SKJ,3724
1991,OTR,PS,TUN,1
1991,OTR,PS,YFT,5625
1991,PAN,PS,BKJ,22
1991,PAN,PS,MZZ,52
1991,PAN,PS,SKJ,1720
1991,PAN,PS,YFT,1731
1991,PER,UNK,DOX,263
1991,PER,UNK,SKH,487
1991,PER,UNK,SWO,3
1991,PER,UNK,TUN,189
1991,TWN,LL,ALB,3250
1991,TWN,LL,BET,1291
1991,TWN,LL,BIL,1
1991,TWN,LL,BLM,50
1991,TWN,LL,BUM,245
1991,TWN,LL,MLS,40
1991,TWN,LL,MZZ,27
1991,TWN,LL,SKH,50
1991,TWN,LL,SKJ,2
1991,TWN,LL,SWO,43
1991,TWN,LL,YFT,1319
1991,USA,GN,BET,3
1991,USA,GN,BZX,14
1991,USA,GN,CGX,0
1991,USA,GN,MZZ,0
1991,USA,GN,PBF,3
1991,USA,GN,SKH,858
1991,USA,GN,SKJ,3
1991,USA,GN,SWO,836
1991,USA,GN,TUN,3
1991,USA,GN,YFT,1
1991,USA,HAR,SKH,1
1991,USA,HAR,SWO,16
1991,USA,LL,ALB,1
1991,USA,LL,BET,9
1991,USA,LL,BLM,1
1991,USA,LL,BUM,13
1991,USA,LL,DOX,7
1991,USA,LL,MLS,3
1991,USA,LL,MZZ,0
1991,USA,LL,SFA,0
1991,USA,LL,SKH,23
1991,USA,LL,SSP,1
1991,USA,LL,SWO,9
1991,USA,LL,TUN,0
1991,USA,LL,YFT,2
1991,USA,LP,ALB,834
1991,USA,LP,SKJ,887
1991,USA,LP,YFT,922
1991,USA,LTL,ALB,2578
1991,USA,PS,BET,50
1991,USA,PS,BKJ,1
1991,USA,PS,BZX,228
1991,USA,PS,CGX,54
1991,USA,PS,MZZ,27
1991,USA,PS,PBF,410
1991,USA,PS,SKJ,13162
1991,USA,PS,YFT,18751
1991,USA,RG,ALB,6
1991,USA,RG,BET,5
1991,USA,RG,PBF,52
1991,USA,RG,SKJ,18
1991,USA,RG,YFT,124
1991,USA,UNK,BZX,69
1991,USA,UNK,SWO,137
1991,USA,UNK,TUN,0
1991,USA,UNK,YFT,5
1991,VEN,PS,BET,591
1991,VEN,PS,BKJ,73
1991,VEN,PS,MZZ,4
1991,VEN,PS,SKJ,5217
1991,VEN,PS,TUN,0
1991,VEN,PS,YFT,45345
1991,VUT,PS,BET,1839
1991,VUT,PS,BKJ,1
1991,VUT,PS,MZZ,2
1991,VUT,PS,SKJ,9051
1991,VUT,PS,YFT,29687
1992,CHL,LL,SWO,3578
1992,CHL,UNK,ALB,18
1992,CHL,UNK,BZX,233
1992,CHL,UNK,DOX,173
1992,CHL,UNK,SWO,2801
1992,CHL,UNK,YFT,14
1992,COL,UNK,SKJ,95
1992,COL,UNK,YFT,825
1992,CRI,LL,BET,9
1992,CRI,LL,BKJ,3
1992,CRI,LL,BUM,201
1992,CRI,LL,MLS,147
1992,CRI,LL,SFA,610
1992,CRI,LL,SWO,27
1992,CRI,LL,YFT,119
1992,CRI,LP,YFT,272
1992,ECU,LP,SKJ,273
1992,ECU,LP,YFT,39
1992,ECU,PS,BET,1647
1992,ECU,PS,BKJ,53
1992,ECU,PS,DOX,69
1992,ECU,PS,MZZ,486
1992,ECU,PS,SKJ,25408
1992,ECU,PS,TUN,23
1992,ECU,PS,YFT,12119
1992,ECU,UNK,BET,11
1992,ECU,UNK,SKJ,778
1992,ECU,UNK,YFT,273
1992,ESP,LL,BIL,3
1992,ESP,LL,MZZ,0
1992,ESP,LL,SKH,1982
1992,ESP,LL,SWO,2435
1992,ESP,LL,TUN,25
1992,JPN,LL,ALB,3222
1992,JPN,LL,BET,74466
1992,JPN,LL,BLM,153
1992,JPN,LL,BUM,5234
1992,JPN,LL,MLS,2006
1992,JPN,LL,PBF,9
1992,JPN,LL,SKJ,18
1992,JPN,LL,SWO,3135
1992,JPN,LL,YFT,15296
1992,KOR,LL,ALB,1031
1992,KOR,LL,BET,9202
1992,KOR,LL,BIL,1082
1992,KOR,LL,BLM,51
1992,KOR,LL,BUM,1127
1992,KOR,LL,MLS,713
1992,KOR,LL,MZZ,175
1992,KOR,LL,SFA,739
1992,KOR,LL,SKJ,6
1992,KOR,LL,SWO,372
1992,KOR,LL,YFT,2865
1992,MEX,LP,SKJ,653
1992,MEX,LP,YFT,1469
1992,MEX,PS,BET,61
1992,MEX,PS,BKJ,21
1992,MEX,PS,BZX,33
1992,MEX,PS,SKJ,9188
1992,MEX,PS,YFT,118455
1992,MEX,RG,MLS,239
1992,MEX,UNK,SKJ,13
1992,MEX,UNK,YFT,359
1992,OTR,PS,BET,850
1992,OTR,PS,BKJ,8
1992,OTR,PS,MZZ,7
1992,OTR,PS,SKJ,7962
1992,OTR,PS,TUN,1
1992,OTR,PS,YFT,5419
1992,PAN,PS,BET,38
1992,PAN,PS,BKJ,20
1992,PAN,PS,MZZ,0
1992,PAN,PS,SKJ,3724
1992,PAN,PS,YFT,3380
1992,PER,PS,SKJ,352
1992,PER,PS,YFT,45
1992,PER,UNK,DOX,535
1992,PER,UNK,SKH,669
1992,PER,UNK,SWO,16
1992,PER,UNK,TUN,1063
1992,PYF,LL,ALB,24
1992,PYF,LL,BET,7
1992,PYF,LL,BLM,1
1992,PYF,LL,BUM,3
1992,PYF,LL,MLS,6
1992,PYF,LL,MZZ,0
1992,PYF,LL,SFA,2
1992,PYF,LL,SKH,0
1992,PYF,LL,SKJ,0
1992,PYF,LL,SSP,0
1992,PYF,LL,SWO,2
1992,PYF,LL,YFT,57
1992,TWN,LL,ALB,12793
1992,TWN,LL,BET,1032
1992,TWN,LL,BIL,38
1992,TWN,LL,BLM,20
1992,TWN,LL,BUM,48
1992,TWN,LL,MLS,173
1992,TWN,LL,MZZ,5
1992,TWN,LL,PBF,11
1992,TWN,LL,SKH,109
1992,TWN,LL,SKJ,0
1992,TWN,LL,SWO,30
1992,TWN,LL,YFT,306
1992,USA,GN,BET,1
1992,USA,GN,BZX,7
1992,USA,GN,CGX,0
1992,USA,GN,PBF,8
1992,USA,GN,SKH,518
1992,USA,GN,SKJ,1
1992,USA,GN,SWO,1332
1992,USA,GN,TUN,6
1992,USA,GN,YFT,4
1992,USA,HAR,SKH,3
1992,USA,HAR,SWO,74
1992,USA,LL,ALB,10
1992,USA,LL,BET,92
1992,USA,LL,BLM,3
1992,USA,LL,BUM,14
1992,USA,LL,DOX,37
1992,USA,LL,MLS,9
1992,USA,LL,MZZ,2
1992,USA,LL,PBF,1
1992,USA,LL,SFA,0
1992,USA,LL,SKH,202
1992,USA,LL,SSP,1
1992,USA,LL,SWO,241
1992,USA,LL,TUN,2
1992,USA,LL,YFT,3
1992,USA,LP,ALB,255
1992,USA,LP,SKJ,1031
1992,USA,LP,YFT,2009
1992,USA,LTL,ALB,5720
1992,USA,PS,BET,3002
1992,USA,PS,BKJ,3
1992,USA,PS,BZX,944
1992,USA,PS,CGX,116
1992,USA,PS,MZZ,30
1992,USA,PS,PBF,1928
1992,USA,PS,SKJ,14108
1992,USA,PS,YFT,16961
1992,USA,RG,ALB,2
1992,USA,RG,BET,1
1992,USA,RG,PBF,139
1992,USA,RG,SKJ,134
1992,USA,RG,YFT,474
1992,USA,UNK,BZX,78
1992,USA,UNK,SKJ,9
1992,USA,UNK,SWO,44
1992,USA,UNK,TUN,2
1992,USA,UNK,YFT,9
1992,VEN,PS,BET,184
1992,VEN,PS,SKJ,10226
1992,VEN,PS,YFT,44336
1992,VUT,PS,BET,1397
1992,VUT,PS,MZZ,32
1992,VUT,PS,SKJ,13315
1992,VUT,PS,YFT,27406
1993,CHL,LL,SWO,1979
1993,CHL,UNK,ALB,19
1993,CHL,UNK,BZX,288
1993,CHL,UNK,DOX,374
1993,CHL,UNK,SWO,2733
1993,CHL,UNK,YFT,82
1993,COL,PS,BET,686
1993,COL,PS,BIL,1
1993,COL,PS,BLM,2
1993,COL,PS,BUM,1
1993,COL,PS,CGX,0
1993,COL,PS,DOX,3
1993,COL,PS,MLS,3
1993,COL,PS,MZZ,2
1993,COL,PS,SFA,1
1993,COL,PS,SKH,19
1993,COL,PS,SKJ,3292
1993,COL,PS,SRX,0
1993,COL,PS,YFT,3863
1993,COL,UNK,SKJ,12
1993,COL,UNK,YFT,1034
1993,CRI,LL,BET,25
1993,CRI,LL,BKJ,31
1993,CRI,LL,BUM,292
1993,CRI,LL,MLS,243
1993,CRI,LL,SFA,1121
1993,CRI,LL,SWO,20
1993,CRI,LL,YFT,200
1993,ECU,PS,BET,2166
1993,ECU,PS,BIL,4
1993,ECU,PS,BKJ,76
1993,ECU,PS,BLM,6
1993,ECU,PS,BUM,23
1993,ECU,PS,CGX,3
1993,ECU,PS,DOX,59
1993,ECU,PS,MLS,7
1993,ECU,PS,MZZ,64
1993,ECU,PS,SFA,2
1993,ECU,PS,SKH,37
1993,ECU,PS,SKJ,21227
1993,ECU,PS,SRX,0
1993,ECU,PS,SWO,0
1993,ECU,PS,TUN,8
1993,ECU,PS,YFT,18094
1993,ECU,UNK,BET,34
1993,ECU,UNK,SKJ,1830
1993,ECU,UNK,YFT,377
1993,ESP,LL,SKH,808
1993,ESP,LL,SWO,928
1993,ESP,LL,TUN,10
1993,JPN,LL,ALB,4385
1993,JPN,LL,BET,63190
1993,JPN,LL,BLM,153
1993,JPN,LL,BUM,5381
1993,JPN,LL,MLS,2237
1993,JPN,LL,PBF,9
1993,JPN,LL,SKJ,53
1993,JPN,LL,SWO,2513
1993,JPN,LL,YFT,20339
1993,KOR,LL,ALB,657
1993,KOR,LL,BET,8924
1993,KOR,LL,BIL,1610
1993,KOR,LL,BLM,62
1993,KOR,LL,BUM,813
1993,KOR,LL,MLS,959
1993,KOR,LL,MZZ,129
1993,KOR,LL,SFA,1144
1993,KOR,LL,SKJ,5
1993,KOR,LL,SWO,385
1993,KOR,LL,YFT,3257
1993,MEX,LP,BZX,1
1993,MEX,LP,SKJ,1726
1993,MEX,LP,YFT,2289
1993,MEX,PS,BET,120
1993,MEX,PS,BIL,3
1993,MEX,PS,BKJ,1
1993,MEX,PS,BLM,12
1993,MEX,PS,BUM,21
1993,MEX,PS,BZX,231
1993,MEX,PS,CGX,18
1993,MEX,PS,DOX,30
1993,MEX,PS,MLS,15
1993,MEX,PS,MZZ,4
1993,MEX,PS,SFA,15
1993,MEX,PS,SKH,44
1993,MEX,PS,SKJ,13037
1993,MEX,PS,SRX,6
1993,MEX,PS,SWO,1
1993,MEX,PS,TUN,0
1993,MEX,PS,YFT,101792
1993,MEX,RG,MLS,259
1993,OTR,LL,BUM,0
1993,OTR,LL,DOX,0
1993,OTR,LL,MLS,5
1993,OTR,LL,SFA,1
1993,OTR,LL,SKH,21
1993,OTR,LL,SWO,26
1993,OTR,LL,YFT,2
1993,OTR,PS,BET,1250
1993,OTR,PS,BIL,1
1993,OTR,PS,BKJ,20
1993,OTR,PS,BLM,9
1993,OTR,PS,BUM,17
1993,OTR,PS,CGX,0
1993,OTR,PS,DOX,7
1993,OTR,PS,MLS,6
1993,OTR,PS,MZZ,2
1993,OTR,PS,SFA,0
1993,OTR,PS,SKH,12
1993,OTR,PS,SKJ,9181
1993,OTR,PS,SRX,0
1993,OTR,PS,SWO,0
1993,OTR,PS,TUN,0
1993,OTR,PS,YFT,7559
1993,PAN,PS,BET,10
1993,PAN,PS,BLM,0
1993,PAN,PS,DOX,0
1993,PAN,PS,MZZ,0
1993,PAN,PS,SFA,0
1993,PAN,PS,SKH,0
1993,PAN,PS,SKJ,1062
1993,PAN,PS,SRX,0
1993,PAN,PS,YFT,5671
1993,PER,UNK,DOX,350
1993,PER,UNK,SKH,442
1993,PER,UNK,SKJ,321
1993,PER,UNK,SWO,76
1993,PER,UNK,TUN,4073
1993,PER,UNK,YFT,1320
1993,PYF,LL,ALB,34
1993,PYF,LL,BET,7
1993,PYF,LL,BLM,0
1993,PYF,LL,BUM,10
1993,PYF,LL,DOX,3
1993,PYF,LL,MLS,0
1993,PYF,LL,MZZ,1
1993,PYF,LL,SFA,0
1993,PYF,LL,SKH,5
1993,PYF,LL,SKJ,0
1993,PYF,LL,SSP,0
1993,PYF,LL,SWO,2
1993,PYF,LL,YFT,39
1993,TWN,LL,ALB,6109
1993,TWN,LL,BET,297
1993,TWN,LL,BIL,40
1993,TWN,LL,BLM,0
1993,TWN,LL,BUM,68
1993,TWN,LL,MLS,121
1993,TWN,LL,MZZ,52
1993,TWN,LL,PBF,2
1993,TWN,LL,SKH,186
1993,TWN,LL,SKJ,3
1993,TWN,LL,SWO,19
1993,TWN,LL,YFT,155
1993,UNK,LP,SKJ,157
1993,UNK,LP,YFT,30
1993,USA,GN,BZX,8
1993,USA,GN,CGX,2
1993,USA,GN,PBF,32
1993,USA,GN,SKH,473
1993,USA,GN,SKJ,2
1993,USA,GN,SWO,1400
1993,USA,GN,TUN,9
1993,USA,GN,YFT,7
1993,USA,HAR,SKH,1
1993,USA,HAR,SWO,169
1993,USA,LL,ALB,9
1993,USA,LL,BET,55
1993,USA,LL,BLM,2
1993,USA,LL,BUM,7
1993,USA,LL,DOX,14
1993,USA,LL,MLS,10
1993,USA,LL,MZZ,3
1993,USA,LL,SFA,0
1993,USA,LL,SKH,6
1993,USA,LL,SSP,1
1993,USA,LL,SWO,315
1993,USA,LL,TUN,0
1993,USA,LL,YFT,17
1993,USA,LP,ALB,1
1993,USA,LP,SKJ,1889
1993,USA,LP,YFT,2632
1993,USA,LTL,ALB,4366
1993,USA,PS,BET,3324
1993,USA,PS,BIL,12
1993,USA,PS,BLM,9
1993,USA,PS,BUM,3
1993,USA,PS,BZX,368
1993,USA,PS,CGX,9
1993,USA,PS,DOX,88
1993,USA,PS,MLS,2
1993,USA,PS,MZZ,35
1993,USA,PS,PBF,580
1993,USA,PS,SFA,1
1993,USA,PS,SKH,57
1993,USA,PS,SKJ,17853
1993,USA,PS,SRX,2
1993,USA,PS,YFT,14055
1993,USA,RG,ALB,25
1993,USA,RG,BET,1
1993,USA,RG,PBF,283
1993,USA,RG,SKJ,64
1993,USA,RG,YFT,207
1993,USA,UNK,BZX,140
1993,USA,UNK,PBF,1
1993,USA,UNK,SKJ,27
1993,USA,UNK,SWO,36
1993,USA,UNK,YFT,7
1993,VEN,PS,BET,253
1993,VEN,PS,BIL,4
1993,VEN,PS,BKJ,7
1993,VEN,PS,BLM,6
1993,VEN,PS,BUM,6
1993,VEN,PS,CGX,1
1993,VEN,PS,DOX,51
1993,VEN,PS,MLS,7
1993,VEN,PS,MZZ,17
1993,VEN,PS,SFA,4
1993,VEN,PS,SKH,45
1993,VEN,PS,SKJ,7270
1993,VEN,PS,SRX,2
1993,VEN,PS,SSP,0
1993,VEN,PS,SWO,2
1993,VEN,PS,YFT,43522
1993,VUT,PS,BET,1848
1993,VUT,PS,BIL,3
1993,VUT,PS,BLM,12
1993,VUT,PS,BUM,14
1993,VUT,PS,CGX,0
1993,VUT,PS,DOX,28
1993,VUT,PS,MLS,6
1993,VUT,PS,MZZ,17
1993,VUT,PS,SFA,2
1993,VUT,PS,SKH,25
1993,VUT,PS,SKJ,10908
1993,VUT,PS,SRX,0
1993,VUT,PS,TUN,1
1993,VUT,PS,YFT,24936
1994,CHL,LL,SWO,1249
1994,CHL,UNK,ALB,22
1994,CHL,UNK,BET,8
1994,CHL,UNK,BZX,172
1994,CHL,UNK,DOX,206
1994,CHL,UNK,SWO,2552
1994,CHL,UNK,YFT,118
1994,COL,PS,BET,5636
1994,COL,PS,BIL,1
1994,COL,PS,BKJ,0
1994,COL,PS,BLM,5
1994,COL,PS,BUM,5
1994,COL,PS,CGX,0
1994,COL,PS,DOX,52
1994,COL,PS,MLS,2
1994,COL,PS,MZZ,24
1994,COL,PS,SFA,0
1994,COL,PS,SKH,32
1994,COL,PS,SKJ,7348
1994,COL,PS,SRX,0
1994,COL,PS,SSP,0
1994,COL,PS,SWO,0
1994,COL,PS,TUN,0
1994,COL,PS,YFT,7533
1994,COL,UNK,SKJ,13
1994,COL,UNK,YFT,27
1994,CRI,LL,BET,1
1994,CRI,LL,BKJ,40
1994,CRI,LL,BUM,418
1994,CRI,LL,MLS,270
1994,CRI,LL,SFA,804
1994,CRI,LL,SWO,27
1994,CRI,LL,YFT,481
1994,ECU,PS,BET,5112
1994,ECU,PS,BIL,0
1994,ECU,PS,BKJ,93
1994,ECU,PS,BLM,4
1994,ECU,PS,BUM,14
1994,ECU,PS,CGX,0
1994,ECU,PS,DOX,311
1994,ECU,PS,MLS,2
1994,ECU,PS,MZZ,33
1994,ECU,PS,SFA,0
1994,ECU,PS,SKH,142
1994,ECU,PS,SKJ,15083
1994,ECU,PS,SRX,0
1994,ECU,PS,SWO,0
1994,ECU,PS,TUN,7
1994,ECU,PS,YFT,18365
1994,ECU,UNK,BET,798
1994,ECU,UNK,SKJ,474
1994,ECU,UNK,YFT,313
1994,ESP,LL,SKH,341
1994,ESP,LL,SWO,576
1994,ESP,LL,TUN,1
1994,JPN,LL,ALB,5083
1994,JPN,LL,BET,61471
1994,JPN,LL,BLM,211
1994,JPN,LL,BUM,7654
1994,JPN,LL,MLS,2379
1994,JPN,LL,PBF,11
1994,JPN,LL,SFA,35
1994,JPN,LL,SKJ,58
1994,JPN,LL,SSP,140
1994,JPN,LL,SWO,2464
1994,JPN,LL,YFT,25983
1994,KOR,LL,ALB,656
1994,KOR,LL,BET,9522
1994,KOR,LL,BIL,961
1994,KOR,LL,BLM,40
1994,KOR,LL,BUM,630
1994,KOR,LL,MLS,606
1994,KOR,LL,MZZ,126
1994,KOR,LL,SFA,670
1994,KOR,LL,SKJ,2
1994,KOR,LL,SWO,344
1994,KOR,LL,YFT,3069
1994,MEX,LL,BUM,0
1994,MEX,LL,DOX,11
1994,MEX,LL,MLS,10
1994,MEX,LL,SFA,171
1994,MEX,LL,SKH,188
1994,MEX,LL,SWO,12
1994,MEX,LL,YFT,41
1994,MEX,LP,BZX,173
1994,MEX,LP,SKJ,1274
1994,MEX,LP,YFT,1744
1994,MEX,PS,BET,171
1994,MEX,PS,BIL,1
1994,MEX,PS,BKJ,0
1994,MEX,PS,BLM,13
1994,MEX,PS,BUM,16
1994,MEX,PS,BZX,8095
1994,MEX,PS,CGX,12
1994,MEX,PS,DOX,75
1994,MEX,PS,MLS,5
1994,MEX,PS,MZZ,65
1994,MEX,PS,PBF,63
1994,MEX,PS,SFA,15
1994,MEX,PS,SKH,55
1994,MEX,PS,SKJ,11783
1994,MEX,PS,SRX,2
1994,MEX,PS,SWO,0
1994,MEX,PS,TUN,2
1994,MEX,PS,YFT,99618
1994,MEX,RG,MLS,257
1994,MEX,UNK,PBF,2
1994,MEX,UNK,SKJ,0
1994,MEX,UNK,YFT,0
1994,OTR,PS,BET,7472
1994,OTR,PS,BIL,0
1994,OTR,PS,BLM,1
1994,OTR,PS,BUM,19
1994,OTR,PS,CGX,0
1994,OTR,PS,DOX,102
1994,OTR,PS,MLS,1
1994,OTR,PS,MZZ,41
1994,OTR,PS,SFA,0
1994,OTR,PS,SKH,22
1994,OTR,PS,SKJ,8871
1994,OTR,PS,SRX,0
1994,OTR,PS,SWO,0
1994,OTR,PS,YFT,4324
1994,PAN,PS,BIL,0
1994,PAN,PS,CGX,0
1994,PAN,PS,MZZ,0
1994,PAN,PS,SKH,0
1994,PAN,PS,SKJ,2197
1994,PAN,PS,YFT,3259
1994,PER,UNK,DOX,3253
1994,PER,UNK,SKH,752
1994,PER,UNK,SKJ,212
1994,PER,UNK,SWO,310
1994,PER,UNK,TUN,462
1994,PER,UNK,YFT,750
1994,PYF,LL,ALB,257
1994,PYF,LL,BET,102
1994,PYF,LL,BLM,1
1994,PYF,LL,BUM,92
1994,PYF,LL,DOX,25
1994,PYF,LL,MLS,35
1994,PYF,LL,MZZ,30
1994,PYF,LL,SFA,2
1994,PYF,LL,SKH,163
1994,PYF,LL,SKJ,1
1994,PYF,LL,SSP,4
1994,PYF,LL,SWO,16
1994,PYF,LL,YFT,214
1994,TWN,LL,ALB,4380
1994,TWN,LL,BET,255
1994,TWN,LL,BIL,67
1994,TWN,LL,BLM,3
1994,TWN,LL,BUM,231
1994,TWN,LL,MLS,94
1994,TWN,LL,MZZ,120
1994,TWN,LL,SKH,516
1994,TWN,LL,SKJ,12
1994,TWN,LL,SWO,44
1994,TWN,LL,YFT,236
1994,UNK,LP,SKJ,37
1994,UNK,LP,YFT,26
1994,UNK,LTL,ALB,79
1994,USA,GN,BZX,1
1994,USA,GN,CGX,16
1994,USA,GN,PBF,28
1994,USA,GN,SKH,561
1994,USA,GN,SWO,799
1994,USA,GN,TUN,2
1994,USA,HAR,SKH,1
1994,USA,HAR,SWO,153
1994,USA,LL,ALB,14
1994,USA,LL,BET,9
1994,USA,LL,BLM,1
1994,USA,LL,BUM,2
1994,USA,LL,DOX,10
1994,USA,LL,MLS,2
1994,USA,LL,MZZ,0
1994,USA,LL,PBF,1
1994,USA,LL,SFA,0
1994,USA,LL,SKH,26
1994,USA,LL,SSP,0
1994,USA,LL,SWO,258
1994,USA,LL,TUN,0
1994,USA,LL,YFT,2
1994,USA,LP,ALB,85
1994,USA,LP,BZX,189
1994,USA,LP,SKJ,1929
1994,USA,LP,YFT,1855
1994,USA,LTL,ALB,9947
1994,USA,PS,BET,7042
1994,USA,PS,BIL,2
1994,USA,PS,BKJ,95
1994,USA,PS,BLM,4
1994,USA,PS,BUM,3
1994,USA,PS,BZX,236
1994,USA,PS,CGX,1
1994,USA,PS,DOX,29
1994,USA,PS,MLS,3
1994,USA,PS,MZZ,29
1994,USA,PS,PBF,906
1994,USA,PS,SFA,1
1994,USA,PS,SKH,34
1994,USA,PS,SKJ,8947
1994,USA,PS,SRX,0
1994,USA,PS,SWO,0
1994,USA,PS,TUN,0
1994,USA,PS,YFT,8080
1994,USA,RG,ALB,106
1994,USA,RG,BET,0
1994,USA,RG,PBF,86
1994,USA,RG,SKJ,31
1994,USA,RG,YFT,276
1994,USA,UNK,BZX,12
1994,USA,UNK,SKJ,1
1994,USA,UNK,SWO,8
1994,USA,UNK,TUN,0
1994,USA,UNK,YFT,3
1994,VEN,PS,BET,637
1994,VEN,PS,BIL,1
1994,VEN,PS,BLM,4
1994,VEN,PS,BUM,2
1994,VEN,PS,CGX,0
1994,VEN,PS,DOX,19
1994,VEN,PS,MLS,2
1994,VEN,PS,MZZ,16
1994,VEN,PS,SFA,1
1994,VEN,PS,SKH,45
1994,VEN,PS,SKJ,6356
1994,VEN,PS,SRX,1
1994,VEN,PS,SSP,0
1994,VEN,PS,SWO,0
1994,VEN,PS,YFT,41500
1994,VUT,PS,BET,8829
1994,VUT,PS,BIL,2
1994,VUT,PS,BLM,6
1994,VUT,PS,BUM,11
1994,VUT,PS,CGX,4
