Year,Month,Lat,Lon,alb_c,yft_c,bet_c,mls_c,blm_c,bum_c,swo_c,oth_c
1955,4,10S,175W,0,0,0,0,0,0,0,0
1955,4,10S,180W,0,0,0,0,0,0,0,0
1955,4,15N,110E,0,0,0,0,0,0,0,0
1955,4,15N,115E,0,0,0,0,0,0,0,0
1955,4,15N,120E,0,0,0,0,0,0,0,0
1955,4,15N,125E,0,0,0,0,0,0,0,0
1955,4,15N,140E,0,0,0,0,0,0,0,0
1955,4,15N,145E,0,0,0,0,0,0,0,0
1955,4,15S,150W,0,0,0,0,0,0,0,0
1955,4,15S,175E,0,0,0,0,0,0,0,0
1955,4,20N,120E,0,0,0,0,0,0,0,0
1955,4,20N,125E,0,0,0,0,0,0,0,0
1955,4,20N,130E,0,0,0,0,0,0,0,0
1955,4,20N,135E,0,0,0,0,0,0,0,0
1955,4,20N,140E,0,0,0,0,0,0,0,0
1955,4,20N,145E,0,0,0,0,0,0,0,0
1955,4,20N,150E,0,0,0,0,0,0,0,0
1955,4,20N,155E,0,0,0,0,0,0,0,0
1955,4,20N,175W,0,0,0,0,0,0,0,0
1955,4,20S,150W,0,0,0,0,0,0,0,0
1955,4,20S,155W,0,0,0,0,0,0,0,0
1955,4,20S,175E,0,0,0,0,0,0,0,0
1955,4,25N,125E,0,0,0,0,0,0,0,0
1955,4,25N,130E,6.301,35.031,31.476,28.494,0.068,2.572,4.404,0.209
1955,4,25N,135E,7.834,4.573,17.435,238.346,0,4.91,12.169,31.654
1955,4,25N,140E,6.894,4.045,34.344,239.27,0.271,2.864,100.382,0.753
1955,4,25N,145E,0.097,5.097,4.054,32.421,0,4.267,21.828,0.055
1955,4,25N,150E,0,0,0,0,0,0,0,0
1955,4,25N,155E,0.796,0.868,14.898,53.83,0,4.559,250.008,0.99
1955,4,25N,160E,7.242,2.212,66.248,66.306,2.47,5.611,445.8,0.055
1955,4,25N,160W,0,0,0,0,0,0,0,0
1955,4,25N,165E,0.113,0,3.395,2.849,0,0.175,36.412,0.022
1955,4,25N,165W,0,0,0,0,0,0,0,0
1955,4,25N,170E,2.15,0,37.672,12.168,0,0.175,173.585,0.022
1955,4,25N,170W,0,0,0,0,0,0,0,0
1955,4,25N,175E,0,0,20.83,3.851,0,0.117,54.31,0
1955,4,25N,175W,0,0,0,0,0,0,0,0
1955,4,25N,180W,0,0,0,0,0,0,0,0
1955,4,25S,165E,0,0,0,0,0,0,0,0
1955,4,25S,170E,0,0,0,0,0,0,0,0
1955,4,30N,125E,0,0,0,0,0,0,0,0
1955,4,30N,130E,5.925,4.43,6.46,8.779,0,0,2.746,0.022
1955,4,30N,135E,25.078,26.117,30.751,87.56,0,3.098,9.423,24.612
1955,4,30N,140E,377.755,1.851,37.969,61.146,0.135,2.28,84.33,9.777
1955,4,30N,145E,374.92,0.359,15.82,8.548,0,0.468,50.286,4.196
1955,4,30N,150E,0,0,0,5.699,0,0,32.861,0
1955,4,30N,155E,0.505,0,2.571,8.933,0,0.701,101.092,0
1955,4,30N,160E,7.244,0,4.285,4.775,0,0.117,88.592,0.132
1955,4,30N,160W,0,0,0,0,0,0,0,0
1955,4,30N,165E,0,0,0,0,0,0,0,0
1955,4,30N,170E,0,0,0,0,0,0,0,0
1955,4,30N,170W,0,0,0,0,0,0,0,0
1955,4,30N,175E,0,0,0,0,0,0,0,0
1955,4,30S,165E,0,0,0,0,0,0,0,0
1955,4,35N,140E,4.436,0,0.824,0,0,0,3.599,5.084
1955,4,40N,140E,0,0,0,0,0,0,0,0
1955,5,00N,130E,0,0,0,0,0,0,0,0
1955,5,00N,135E,0,0,0,0,0,0,0,0
1955,5,00N,140E,0,0,0,0,0,0,0,0
1955,5,00N,145E,1.693,127.514,41.166,0.154,0.609,34.427,0.568,2.07
1955,5,00N,150E,2.361,132.6,40.804,0.154,0.338,37.35,0.142,2.968
1955,5,00N,155E,5.101,77.914,26.532,0.154,0.169,19.99,0.142,1.666
1955,5,00N,160E,1.4,105.411,31.707,0.154,0.508,30.979,0.095,0.417
1955,5,00N,165E,0,0,0,0,0,0,0,0
1955,5,00N,165W,0,0,0,0,0,0,0,0
1955,5,00N,170E,0,83.108,19.809,0.231,0.372,21.743,0.331,0.395
1955,5,00N,170W,0,0,0,0,0,0,0,0
1955,5,00N,175E,0,0,0,0,0,0,0,0
1955,5,00N,175W,0,0,0,0,0,0,0,0
1955,5,00N,180W,0.321,124.849,31.114,0.462,0.508,22.737,0.758,0.342
1955,5,05N,105E,0,0,0,0,0,0,0,0
1955,5,05N,110E,0,0,0,0,0,0,0,0
1955,5,05N,130E,0,0,0,0,0,0,0,0
1955,5,05N,135E,0,0,0,0,0,0,0,0
1955,5,05N,140E,0,0,0,0,0,0,0,0
1955,5,05N,145E,0.156,74.4,27.949,0,0.102,26.595,0.142,1.322
1955,5,05N,150E,0,0,0,0,0,0,0,0
1955,5,05N,155E,0,0,0,0,0,0,0,0
1955,5,05N,160E,0.17,36.125,48.846,0.154,0.169,52.839,0.71,0.472
1955,5,05N,165E,0,0,0,0,0,0,0,0
1955,5,05N,170E,0,0,0,0,0,0,0,0
1955,5,05N,170W,0,0,0,0,0,0,0,0
1955,5,05N,175E,0,0,0,0,0,0,0,0
1955,5,05N,175W,0,0,0,0,0,0,0,0
1955,5,05N,180W,0,0,0,0,0,0,0,0
1955,5,05S,140E,0,0,0,0,0,0,0,0
1955,5,05S,145E,0,0,0,0,0,0,0,0
1955,5,05S,155W,0,0,0,0,0,0,0,0
1955,5,05S,160E,0,0,0,0,0,0,0,0
1955,5,05S,160W,0,0,0,0,0,0,0,0
1955,5,05S,165E,0,0,0,0,0,0,0,0
1955,5,05S,165W,0,0,0,0,0,0,0,0
1955,5,05S,170E,0,0,0,0,0,0,0,0
1955,5,05S,170W,19.455,140.114,16.611,1.001,0.812,12.625,1.184,0.055
1955,5,05S,175E,36.423,142.155,11.701,0.693,0.474,42.026,0.71,0.602
1955,5,05S,175W,40.957,477.576,43.902,1.617,2.843,53.014,3.646,2.459
1955,5,05S,180W,29.958,159.41,12.788,0.077,0.541,27.472,0.663,0.449
1955,5,10N,110E,0,0,0,0,0,0,0,0
1955,5,10N,135E,0,0,0,0,0,0,0,0
1955,5,10N,145E,0,0,0,0,0,0,0,0
1955,5,10N,160E,0,0,0,0,0,0,0,0
1955,5,10N,165E,0,0,0,0,0,0,0,0
1955,5,10N,170E,0,0,0,0,0,0,0,0
1955,5,10N,170W,0,0,0,0,0,0,0,0
1955,5,10N,175E,1.233,16.587,136.781,0.616,0.778,85.045,0.521,0.971
1955,5,10N,180W,0,0,0,0,0,0,0,0
1955,5,10S,150W,0,0,0,0,0,0,0,0
1955,5,10S,155W,0,0,0,0,0,0,0,0
1955,5,10S,165E,0,0,0,0,0,0,0,0
1955,5,10S,165W,0,0,0,0,0,0,0,0
1955,5,10S,170E,0,0,0,0,0,0,0,0
1955,5,10S,170W,0,0,0,0,0,0,0,0
1955,5,10S,175E,53.518,109,9.822,0.77,1.489,31.505,0.521,2.789
1955,5,10S,175W,0,0,0,0,0,0,0,0
1955,5,10S,180W,0,0,0,0,0,0,0,0
1955,5,15N,120E,0,0,0,0,0,0,0,0
1955,5,15N,125E,0,0,0,0,0,0,0,0
1955,5,15S,145W,0,0,0,0,0,0,0,0
1955,5,15S,150W,0,0,0,0,0,0,0,0
1955,5,15S,170E,0,0,0,0,0,0,0,0
1955,5,15S,175E,0,0,0,0,0,0,0,0
1955,5,15S,175W,0,0,0,0,0,0,0,0
1955,5,15S,180W,0,0,0,0,0,0,0,0
1955,5,20N,120E,0.051,54.284,1.714,22.179,0.203,15.255,3.03,32.428
1955,5,20N,125E,1.23,272.116,17.501,137.309,0.711,111.523,13.305,119.957
1955,5,20N,130E,0.185,63.349,9.591,100.575,0.474,51.202,7.529,44.577
1955,5,20N,135E,0,0,0,0,0,0,0,0
1955,5,20N,140E,0.777,45.138,4.384,61.3,0.135,78.966,10.322,5.265
1955,5,20N,145E,0,0,0,0,0,0,0,0
1955,5,20S,155W,0,0,0,0,0,0,0,0
1955,5,20S,170E,0,0,0,0,0,0,0,0
1955,5,20S,175E,0,0,0,0,0,0,0,0
1955,5,25N,120E,0,0,0,0,0,0,0,0
1955,5,25N,125E,0,0,0,0,0,0,0,0
1955,5,25N,130E,0,12.862,0.692,42.51,0.068,7.306,4.782,5.182
1955,5,25N,135E,4.414,13.103,5.471,279.546,0.474,8.592,18.656,33.796
1955,5,25N,140E,0.233,13.347,11.338,203.46,0.237,18.353,202.327,0.737
1955,5,25N,145E,0.039,7.816,45.253,113.975,0,4.676,120.08,1.031
1955,5,25N,150E,0.952,0.823,70.467,155.406,0.406,9.118,142.145,0.285
1955,5,25N,155E,3.068,3.314,277.583,248.511,1.286,18.821,491.777,2.878
1955,5,25N,160E,0,1.731,51.252,61.916,0,2.806,87.692,0.145
1955,5,25N,175W,0,0,0,0,0,0,0,0
1955,5,25N,180W,0,0,0,0,0,0,0,0
1955,5,30N,125E,0,0,0,0,0,0,0,0
1955,5,30N,130E,0,0,0,0,0,0,0,0
1955,5,30N,135E,1.481,4.678,1.912,39.429,0,2.046,3.646,9.64
1955,5,30N,140E,3.369,7.101,5.801,148.244,0.135,2.046,48.202,4.253
1955,5,30N,145E,0,0,0,0,0,0,0,0
1955,5,30N,150E,0,0,0,0,0,0,0,0
1955,5,30N,155E,1.53,0.332,15.194,10.319,0,0.701,55.778,0.968
1955,5,30N,160E,0.227,0,6.394,5.622,0,0,56.915,0
1955,5,35N,140E,0,0,0,0,0,0,1.184,0
1955,5,35N,145E,0,0,0,0,0,0,0,0
1955,5,40N,140E,0,0,0,0,0,0,0,0
1955,6,00N,115E,0,0,0,0,0,0,0,0
1955,6,00N,120E,0,0,0,0,0,0,0,0
1955,6,00N,125E,0,0,0,0,0,0,0,0
1955,6,00N,140E,0,0,0,0,0,0,0,0
1955,6,00N,145E,0,0,0,0,0,0,0,0
1955,6,00N,150E,0,0,0,0,0,0,0,0
1955,6,00N,155E,0,0,0,0,0,0,0,0
1955,6,00N,160E,0,0,0,0,0,0,0,0
1955,6,00N,165E,0,0,0,0,0,0,0,0
1955,6,00N,165W,0,0,0,0,0,0,0,0
1955,6,00N,170E,0.509,108.962,22.742,0.231,0.948,28.757,0.142,0.172
1955,6,00N,170W,0,0,0,0,0,0,0,0
1955,6,00N,175E,0,0,0,0,0,0,0,0
1955,6,00N,175W,0,0,0,0,0,0,0,0
1955,6,00N,180W,10.177,295.489,35.365,1.771,1.692,60.262,1.042,0.86
1955,6,05N,140E,0,0,0,0,0,0,0,0
1955,6,05N,145E,0,0,0,0,0,0,0,0
1955,6,05N,150E,0,0,0,0,0,0,0,0
1955,6,05N,155E,0,0,0,0,0,0,0,0
1955,6,05N,160E,0,0,0,0,0,0,0,0
1955,6,05N,165E,0,0,0,0,0,0,0,0
1955,6,05N,175E,0,0,0,0,0,0,0,0
1955,6,05N,175W,0,0,0,0,0,0,0,0
1955,6,05N,180W,0,0,0,0,0,0,0,0
1955,6,05S,140E,0,0,0,0,0,0,0,0
1955,6,05S,145E,0,0,0,0,0,0,0,0
1955,6,05S,160W,0,0,0,0,0,0,0,0
1955,6,05S,165E,0,0,0,0,0,0,0,0
1955,6,05S,165W,0,0,0,0,0,0,0,0
1955,6,05S,170E,0,0,0,0,0,0,0,0
1955,6,05S,170W,31.478,212.279,19.05,1.078,0.44,20.574,1.326,0.484
1955,6,05S,175E,0,0,0,0,0,0,0,0
1955,6,05S,175W,0,0,0,0,0,0,0,0
1955,6,05S,180W,54.018,127.854,16.282,0.077,0.643,16.951,0.71,0.838
1955,6,10N,160E,0,0,0,0,0,0,0,0
1955,6,10N,170E,0,0,0,0,0,0,0,0
1955,6,10N,170W,0,0,0,0,0,0,0,0
1955,6,10N,175E,0,0,0,0,0,0,0,0
1955,6,10N,175W,0,5.535,259.851,0.693,0.677,167.693,1.421,0.187
1955,6,10N,180W,0.126,5.081,98.383,0,0.44,78.557,0.379,0.088
1955,6,10S,170E,59.449,58.968,11.272,0.539,1.015,30.102,0.379,6.859
1955,6,10S,170W,0,0,0,0,0,0,0,0
1955,6,10S,175E,82.271,115.14,17.435,1.155,0.88,37.525,0.474,6.306
1955,6,10S,175W,0,0,0,0,0,0,0,0
1955,6,10S,180W,88.611,120.344,16.513,1.078,1.32,25.835,0.568,1.715
1955,6,15N,120E,0,0,0,0,0,0,0,0
1955,6,15N,125E,0,0,0,0,0,0,0,0
1955,6,15N,140E,0,0,0,0,0,0,0,0
1955,6,15S,145E,0,0,0,0,0,0,0,0
1955,6,15S,170E,0,0,0,0,0,0,0,0
1955,6,15S,175E,200.43,112.202,25.675,2.31,2.809,75.108,1.657,14.939
1955,6,15S,175W,0,0,0,0,0,0,0,0
1955,6,15S,180W,0,0,0,0,0,0,0,0
1955,6,20N,120E,0,0,0,0,0,0,0,0
1955,6,20N,125E,0,0,0,0,0,0,0,0
1955,6,20N,130E,0,0,0,0,0,0,0,0
1955,6,20N,135E,0,0,0,0,0,0,0,0
1955,6,20N,140E,0.602,36.842,5.9,14.632,0.203,77.914,5.871,1.856
1955,6,20N,145E,0,0,0,0,0,0,0,0
1955,6,20N,175W,0,0,0,0,0,0,0,0
1955,6,20S,170E,0,0,0,0,0,0,0,0
1955,6,20S,175E,0,0,0,0,0,0,0,0
1955,6,20S,175W,0,0,0,0,0,0,0,0
1955,6,20S,180W,0,0,0,0,0,0,0,0
1955,6,25N,120E,0,0,0,0,0,0,0,0
1955,6,25N,125E,0,0,0,0,0,0,0,0
1955,6,25N,130E,0.236,9.76,0.824,87.714,0.305,12.158,6.156,33.774
1955,6,25N,135E,0,0,0,0,0,0,0,0
1955,6,25N,140E,0,22.626,41.397,152.942,0,43.896,325.626,0.845
1955,6,25N,145E,0,1.508,3.757,26.799,0,3.565,19.271,0.224
1955,6,25N,150E,0,0.754,14.634,21.101,0,3.39,14.915,0.158
1955,6,25N,155E,0,0,0,0,0,0,0,0
1955,6,25N,175W,0,0,0,0,0,0,0,0
1955,6,25S,150E,0,0,0,0,0,0,0,0
1955,6,25S,170E,0,0,0,0,0,0,0,0
1955,6,30N,135E,0,0,0,0,0,0,0,0
1955,6,30N,140E,0,0,0,0,0,0,0,0
1955,6,30N,145E,0,0,0,0,0,0,0,0
1955,6,30N,150E,0,0,0,0,0,0,0,0
1955,6,30N,155E,0,0,0,0,0,0,0,0
1955,6,35N,140E,0,3.841,0.428,10.704,0,1.461,4.167,17.351
1955,6,35N,145E,0,0,2.109,1.001,0,0,1.231,3.551
1955,6,35N,160E,0,0,0,0,0,0,0,0
1955,6,40N,140E,0,0,0,0,0,0,0,0
1955,6,40N,145E,0,0,0,0,0,0,0,0
1955,7,00N,125E,0,0,0,0,0,0,0,0
1955,7,00N,130E,0,0,0,0,0,0,0,0
1955,7,00N,135E,0,0,0,0,0,0,0,0
1955,7,00N,140E,0,0,0,0,0,0,0,0
1955,7,00N,150E,0,0,0,0,0,0,0,0
1955,7,00N,155E,0,0,0,0,0,0,0,0
1955,7,00N,155W,0,0,0,0,0,0,0,0
1955,7,00N,160E,0,0,0,0,0,0,0,0
1955,7,00N,160W,0,0,0,0,0,0,0,0
1955,7,00N,165E,0,0,0,0,0,0,0,0
1955,7,00N,165W,0,0,0,0,0,0,0,0
1955,7,00N,170E,0,0,0,0,0,0,0,0
1955,7,00N,170W,0,0,0,0,0,0,0,0
1955,7,00N,175E,0,0,0,0,0,0,0,0
1955,7,00N,175W,1.603,121.538,8.009,0.231,0.338,11.982,0.331,0.264
1955,7,00N,180W,1.603,139.779,13.283,0.539,0.778,21.919,0.616,0.253
1955,7,05N,125E,0,0,0,0,0,0,0,0
1955,7,05N,130E,0,0,0,0,0,0,0,0
1955,7,05N,135E,0,0,0,0,0,0,0,0
1955,7,05N,140E,0,0,0,0,0,0,0,0
1955,7,05N,145E,0,0,0,0,0,0,0,0
1955,7,05N,150E,0,0,0,0,0,0,0,0
1955,7,05N,155E,0,0,0,0,0,0,0,0
1955,7,05N,155W,0,0,0,0,0,0,0,0
1955,7,05N,160E,0,0,0,0,0,0,0,0
1955,7,05N,165E,0,0,0,0,0,0,0,0
1955,7,05N,170E,0,0,0,0,0,0,0,0
1955,7,05N,170W,0,0,0,0,0,0,0,0
1955,7,05N,175E,0,33.513,36.98,0.385,0.271,61.723,0.71,0
1955,7,05N,175W,0,0,0,0,0,0,0,0
1955,7,05N,180W,0,0,0,0,0,0,0,0
1955,7,05S,140E,0,0,0,0,0,0,0,0
1955,7,05S,145E,0,0,0,0,0,0,0,0
1955,7,05S,150E,0,0,0,0,0,0,0,0
1955,7,05S,165W,0,0,0,0,0,0,0,0
1955,7,05S,170E,0,0,0,0,0,0,0,0
1955,7,05S,170W,9.179,92.084,10.283,0.385,0.778,7.949,0.852,1.235
1955,7,05S,175E,0,0,0,0,0,0,0,0
1955,7,05S,175W,0,0,0,0,0,0,0,0
1955,7,05S,180W,0,0,0,0,0,0,0,0
1955,7,10N,125E,0,0,0,0,0,0,0,0
1955,7,10N,170E,0,0,0,0,0,0,0,0
1955,7,10N,170W,0,0,0,0,0,0,0,0
1955,7,10N,175E,0,0,0,0,0,0,0,0
1955,7,10N,175W,0.05,1.359,70.632,0.077,0.068,48.572,0.142,0.143
1955,7,10N,180W,0,0,0,0,0,0,0,0
1955,7,10S,150E,0,0,0,0,0,0,0,0
1955,7,10S,155E,0,0,0,0,0,0,0,0
1955,7,10S,165W,0,0,0,0,0,0,0,0
1955,7,10S,170E,90.613,49.876,25.708,0.077,1.489,20.867,0.284,9.216
1955,7,10S,170W,86.85,130.289,24.95,1.386,1.049,12.684,0.284,3.322
1955,7,10S,175E,0,0,0,0,0,0,0,0
1955,7,10S,175W,0,0,0,0,0,0,0,0
1955,7,15N,125E,0,0,0,0,0,0,0,0
1955,7,15S,140E,0,0,0,0,0,0,0,0
1955,7,15S,150E,0,0,0,0,0,0,0,0
1955,7,15S,155E,0,0,0,0,0,0,0,0
1955,7,15S,165E,0,0,0,0,0,0,0,0
1955,7,15S,170E,295.41,102.186,29.993,1.771,3.079,31.212,1.184,15.462
1955,7,15S,170W,0,0,0,0,0,0,0,0
1955,7,15S,175E,67.486,18.069,9.327,0.616,0.914,14.203,0.521,4.016
1955,7,15S,175W,0,0,0,0,0,0,0,0
1955,7,15S,180W,0,0,0,0,0,0,0,0
1955,7,20N,130E,0,0,0,0,0,0,0,0
1955,7,20N,140E,0,0,0,0,0,0,0,0
1955,7,20S,150E,0,0,0,0,0,0,0,0
1955,7,20S,155E,0,0,0,0,0,0,0,0
1955,7,20S,170E,106.561,43.229,11.997,2.156,0.846,6.488,0.331,7.306
1955,7,20S,175E,0,0,0,0,0,0,0,0
1955,7,20S,175W,0,0,0,0,0,0,0,0
1955,7,20S,180W,0,0,0,0,0,0,0,0
1955,7,25N,120E,0,0,0,0,0,0,0,0
1955,7,25N,125E,0,0,0,0,0,0,0,0
1955,7,25N,130E,0,0,0,0,0,0,0,0
1955,7,25N,140E,0,0,0,0,0,0,0,0
1955,7,25S,150E,0,0,0,0,0,0,0,0
1955,7,25S,165E,0,0,0,0,0,0,0,0
1955,7,25S,170E,122.457,35.804,11.832,20.177,0.981,4.91,3.267,3.686
1955,7,25S,175E,0,0,0,0,0,0,0,0
1955,7,25S,175W,0,0,0,0,0,0,0,0
1955,7,25S,180W,0,0,0,0,0,0,0,0
1955,7,30N,125E,0,0,0,0,0,0,0,0
1955,7,30N,130E,0,0,0,0,0,0,0,0
1955,7,30N,140E,0,0,0,0,0,0,0,0
1955,7,30N,145E,0,0,0,0,0,0,0,0
1955,7,30N,150E,0,0,0,0,0,0,0,0
1955,7,30N,155E,0,0,0,0,0,0,0,0
1955,7,30S,150E,0,0,0,0,0,0,0,0
1955,7,30S,155E,0,0,0,0,0,0,0,0
1955,7,30S,165E,0,0,0,0,0,0,0,0
1955,7,30S,170E,0,0,0,0,0,0,0,0
1955,7,30S,175E,0,0,0,0,0,0,0,0
1955,7,30S,175W,0,0,0,0,0,0,0,0
1955,7,30S,180W,0,0,0,0,0,0,0,0
1955,7,35N,140E,0,0,0,0,0,0,0,0
1955,7,35N,155E,0,0,0,0,0,0,0,0
1955,7,35N,160E,0,0,0,0,0,0,0,0
1955,7,35N,165E,0,0,0,0,0,0,0,0
1955,7,35N,170E,0,0,0,0,0,0,0,0
1955,7,35N,175E,0,0,0,0,0,0,0,0
1955,7,40N,140E,0,0,0,0,0,0,0,0
1955,7,40N,145E,0,0,0,0,0,0,0,0
1955,8,00N,155E,0,0,0,0,0,0,0,0
1955,8,00N,155W,0,0,0,0,0,0,0,0
1955,8,00N,160E,0,0,0,0,0,0,0,0
1955,8,00N,160W,0,0,0,0,0,0,0,0
1955,8,00N,165E,0,0,0,0,0,0,0,0
1955,8,00N,170E,0,0,0,0,0,0,0,0
1955,8,00N,175E,0,0,0,0,0,0,0,0
1955,8,00N,175W,0,0,0,0,0,0,0,0
1955,8,00N,180W,0.299,126.504,17.699,0.077,0.609,13.911,0.947,0.448
1955,8,05N,130E,0,0,0,0,0,0,0,0
1955,8,05N,140E,0,0,0,0,0,0,0,0
1955,8,05N,155E,0,0,0,0,0,0,0,0
1955,8,05N,165E,0,0,0,0,0,0,0,0
1955,8,05N,165W,0,0,0,0,0,0,0,0
1955,8,05N,170E,0,0,0,0,0,0,0,0
1955,8,05N,170W,0,0,0,0,0,0,0,0
1955,8,05N,175E,0,42.64,45.22,0.077,0.135,92.585,0.521,0.261
1955,8,05N,175W,0,0,0,0,0,0,0,0
1955,8,05N,180W,0.043,78.027,70.994,0,0.44,102.989,0.142,0.404
1955,8,05S,140E,0,0,0,0,0,0,0,0
1955,8,05S,145E,0,0,0,0,0,0,0,0
1955,8,05S,150E,0,0,0,0,0,0,0,0
1955,8,05S,155E,0,0,0,0,0,0,0,0
1955,8,05S,170E,0,0,0,0,0,0,0,0
1955,8,05S,175E,0,0,0,0,0,0,0,0
1955,8,05S,175W,0,0,0,0,0,0,0,0
1955,8,05S,180W,0,0,0,0,0,0,0,0
1955,8,10N,125E,0,0,0,0,0,0,0,0
1955,8,10N,170E,0,0,0,0,0,0,0,0
1955,8,10S,150E,0,0,0,0,0,0,0,0
1955,8,10S,155E,0,0,0,0,0,0,0,0
1955,8,10S,165E,0,0,0,0,0,0,0,0
1955,8,10S,170E,0,0,0,0,0,0,0,0
1955,8,10S,170W,0,0,0,0,0,0,0,0
1955,8,10S,175W,0,0,0,0,0,0,0,0
1955,8,15S,160E,0,0,0,0,0,0,0,0
1955,8,15S,165E,0,0,0,0,0,0,0,0
1955,8,15S,170E,132.347,40.441,19.314,0.77,1.083,12.508,0.379,4.823
1955,8,15S,175W,0,0,0,0,0,0,0,0
1955,8,20N,140E,0,0,0,0,0,0,0,0
1955,8,20N,145E,0,0,0,0,0,0,0,0
1955,8,20N,170W,0,0,0,0,0,0,0,0
1955,8,20S,170E,0,0,0,0,0,0,0,0
1955,8,20S,175E,0,0,0,0,0,0,0,0
1955,8,25N,120E,0,0,0,0,0,0,0,0
1955,8,25N,125E,0,0,0,0,0,0,0,0
1955,8,25N,140E,0,0,0,0,0,0,0,0
1955,8,25N,160W,0,0,0,0,0,0,0,0
1955,8,25N,165W,0,0,0,0,0,0,0,0
1955,8,25N,175W,0,0,0,0,0,0,0,0
1955,8,25N,180W,0,0,0,0,0,0,0,0
1955,8,25S,150E,0,0,0,0,0,0,0,0
1955,8,25S,155E,116.958,61.36,13.316,31.882,2.098,5.027,9.754,0.359
1955,8,25S,160E,0,0,0,0,0,0,0,0
1955,8,25S,170E,163.724,43.052,11.898,19.021,2.132,5.494,4.972,5.004
1955,8,25S,170W,0,0,0,0,0,0,0,0
1955,8,25S,175E,174.787,56.346,13.678,25.336,2.064,8.066,5.919,3.618
1955,8,25S,175W,151.522,61.811,8.503,16.326,1.049,3.332,2.225,1.167
1955,8,25S,180W,0,0,0,0,0,0,0,0
1955,8,30N,125E,0,0,0,0,0,0,0,0
1955,8,30N,140E,0,0,0,0,0,0,0,0
1955,8,30N,170W,0,0,0,0,0,0,0,0
1955,8,30S,150E,0,0,0,0,0,0,0,0
1955,8,30S,155E,0,0,0,0,0,0,0,0
1955,8,30S,160E,0,0,0,0,0,0,0,0
1955,8,30S,165E,0,0,0,0,0,0,0,0
1955,8,30S,170E,0,0,0,0,0,0,0,0
1955,8,30S,170W,0,0,0,0,0,0,0,0
1955,8,30S,175E,0,0,0,0,0,0,0,0
1955,8,30S,175W,404.845,116.361,19.677,20.254,2.098,4.734,4.309,1.27
1955,8,30S,180W,89.05,44.925,6.097,6.007,0.406,1.344,1.563,1.323
1955,8,35N,140E,0,0,1.681,2.926,0,0,1.184,32.159
1955,8,35N,150E,0,0,0,0,0,0,0,0
1955,8,35N,155E,0.028,4.007,30.652,150.478,0.135,8.826,3.551,2.593
1955,8,35N,160E,0,0,0,0,0,0,0,0
1955,8,35N,165E,0,0,0,0,0,0,0,0
1955,8,35N,170E,0,0,0,0,0,0,0,0
1955,8,35N,175W,0,0,0,0,0,0,0,0
1955,8,35N,180W,0,0,0,0,0,0,0,0
1955,8,40N,140E,0,7.525,1.252,1.001,0,0,1.184,189.443
1955,8,40N,145E,0,0,0,0,0,0,0,0
1955,8,40N,150E,0,0,0,0,0,0,0,0
1955,8,40N,155E,0,0,0,0,0,0,0,0
1955,8,40N,160E,0,0,5.109,14.247,0,0.175,4.072,0.121
1955,8,40N,165E,0,0,0,0,0,0,0,0
1955,8,40N,170E,0,0,0,0,0,0,0,0
1955,8,40N,175W,0,0,0,0,0,0,0,0
1955,8,40N,180W,0,0,0,0,0,0,0,0
1955,8,45N,160E,0,0,0,0,0,0,4.025,0
1955,9,00N,130E,0,0,0,0,0,0,0,0
1955,9,00N,135E,0,0,0,0,0,0,0,0
1955,9,00N,140E,0,0,0,0,0,0,0,0
1955,9,00N,150E,0,0,0,0,0,0,0,0
1955,9,00N,155E,0,0,0,0,0,0,0,0
1955,9,00N,160E,0,0,0,0,0,0,0,0
1955,9,00N,170E,0,0,0,0,0,0,0,0
1955,9,00N,180W,0,0,0,0,0,0,0,0
1955,9,05N,110E,0,0,0,0,0,0,0,0
1955,9,05N,130E,0,0,0,0,0,0,0,0
1955,9,05N,135E,0,0,0,0,0,0,0,0
1955,9,05N,140E,0,0,0,0,0,0,0,0
1955,9,05N,150E,0,0,0,0,0,0,0,0
1955,9,05N,155E,0,0,0,0,0,0,0,0
1955,9,05N,160E,0,0,0,0,0,0,0,0
1955,9,05N,165E,0,0,0,0,0,0,0,0
1955,9,05N,165W,0,0,0,0,0,0,0,0
1955,9,05N,170E,0,0,0,0,0,0,0,0
1955,9,05N,170W,0,42.356,113.446,1.155,0.372,101.645,0.663,0.29
1955,9,05N,175E,0,0,0,0,0,0,0,0
1955,9,05N,175W,0,26.8,50.461,0.385,0.068,76.745,0.474,0.369
1955,9,05N,180W,0,0,0,0,0,0,0,0
1955,9,05S,135E,0,0,0,0,0,0,0,0
1955,9,05S,140E,0,0,0,0,0,0,0,0
1955,9,05S,145E,0,0,0,0,0,0,0,0
1955,9,05S,150E,0,0,0,0,0,0,0,0
1955,9,05S,165E,0,0,0,0,0,0,0,0
1955,9,05S,170E,1.519,65.447,15.886,0.077,1.76,28.114,0.616,1.15
1955,9,05S,170W,0,0,0,0,0,0,0,0
1955,9,05S,175E,0,0,0,0,0,0,0,0
1955,9,05S,175W,0,0,0,0,0,0,0,0
1955,9,05S,180W,0,0,0,0,0,0,0,0
1955,9,10N,110E,0,0,0,0,0,0,0,0
1955,9,10N,135E,0,0,0,0,0,0,0,0
1955,9,10N,170E,0,0,0,0,0,0,0,0
1955,9,10N,170W,0,0,0,0,0,0,0,0
1955,9,10N,175W,0,0,0,0,0,0,0,0
