Year,Gear,Flag,Fleet,SpeciesName,Catch
2012,S,JP,DW,BET,7153
2012,S,JP,DW,SKJ,185094
2012,S,JP,DW,YFT,33360
2012,S,JP,DW,PBF,2462
2012,S,JP,DW,BUM,75
2012,S,JP,DW,BLM,26
2012,S,JP,CS,ALB,13
2012,S,JP,CS,BET,1
2012,S,JP,CS,SKJ,59
2012,S,JP,CS,YFT,1
2012,S,KI,,BET,1740
2012,S,KI,,SKJ,50048
2012,S,KI,,YFT,10645
2012,S,KI,,BUM,31
2012,S,KI,,BLM,14
2012,S,KR,,BET,4378
2012,S,KR,,SKJ,200688
2012,S,KR,,YFT,57124
2012,S,KR,,BUM,89
2012,S,KR,,BLM,27
2012,S,MH,,BET,5161
2012,S,MH,,SKJ,57314
2012,S,MH,,YFT,11120
2012,S,MH,,BUM,89
2012,S,MH,,BLM,7
2012,S,NZ,,BET,455
2012,S,NZ,,SKJ,18256
2012,S,NZ,,YFT,1654
2012,S,NZ,,BUM,11
2012,S,NZ,,BLM,2
2012,S,PG,,BET,7092
2012,S,PG,,SKJ,158989
2012,S,PG,,YFT,70082
2012,S,PG,,BUM,74
2012,S,PG,,BLM,33
2012,S,PH,DW,BET,4605
2012,S,PH,DW,SKJ,62960
2012,S,PH,DW,YFT,42763
2012,S,PH,DW,BUM,55
2012,S,PH,DW,BLM,28
2012,S,SB,,BET,407
2012,S,SB,,SKJ,15080
2012,S,SB,,YFT,11013
2012,S,SB,,BUM,2
2012,S,SB,,BLM,3
2012,S,ES,,BET,6592
2012,S,ES,,SKJ,20428
2012,S,ES,,YFT,5150
2012,S,ES,,BUM,6
2012,S,ES,,BLM,2
2012,S,TW,,BET,9523
2012,S,TW,,SKJ,149928
2012,S,TW,,YFT,41201
2012,S,TW,,BUM,84
2012,S,TW,,BLM,36
2012,S,US,,BET,10708
2012,S,US,,SKJ,207192
2012,S,US,,YFT,41860
2012,S,US,,BUM,98
2012,S,US,,BLM,52
2012,S,VU,,BET,1165
2012,S,VU,,SKJ,18786
2012,S,VU,,YFT,7051
2012,S,VU,,BUM,24
2012,S,VU,,BLM,2
2012,S,ID,ID,BET,1940
2012,S,ID,ID,SKJ,69058
2012,S,ID,ID,YFT,25755
2012,S,ID,ID,BUM,250
2012,S,ID,ID,BLM,110
2012,S,PH,PH,BET,1542
2012,S,PH,PH,SKJ,39062
2012,S,PH,PH,YFT,12733
2012,S,CN,,BET,2545
2012,S,CN,,SKJ,38246
2012,S,CN,,YFT,8356
2012,S,CN,,BUM,12
2012,S,CN,,BLM,6
2012,S,EC,,BET,5532
2012,S,EC,,SKJ,14523
2012,S,EC,,YFT,3090
2012,S,EC,,BUM,4
2012,S,EC,,BLM,4
2012,S,SV,,BET,2496
2012,S,SV,,SKJ,8278
2012,S,SV,,YFT,2873
2012,S,SV,,BUM,2
2012,S,SV,,BLM,1
2012,S,VN,,BET,965
2012,S,VN,,SKJ,22638
2012,S,VN,,YFT,3336
2012,S,TV,,BET,336
2012,S,TV,,SKJ,7552
2012,S,TV,,YFT,3166
2012,S,TV,,BUM,3
2012,S,TV,,BLM,11
2013,S,FM,,BET,1559
2013,S,FM,,SKJ,21538
2013,S,FM,,YFT,4787
2013,S,FM,,BUM,9
2013,S,FM,,BLM,2
2013,S,JP,DW,ALB,1985
2013,S,JP,DW,BET,6359
2013,S,JP,DW,SKJ,175219
2013,S,JP,DW,YFT,25360
2013,S,JP,DW,PBF,2771
2013,S,JP,DW,BUM,45
2013,S,JP,DW,BLM,24
2013,S,JP,CS,ALB,3
2013,S,JP,CS,BET,1
2013,S,JP,CS,SKJ,59
2013,S,JP,CS,YFT,1
2013,S,KI,,BET,3274
2013,S,KI,,SKJ,58118
2013,S,KI,,YFT,10849
2013,S,KI,,BUM,19
2013,S,KI,,BLM,14
2013,S,KR,,BET,6598
2013,S,KR,,SKJ,178880
2013,S,KR,,YFT,40154
2013,S,KR,,BUM,54
2013,S,KR,,BLM,38
2013,S,MH,,BET,5518
2013,S,MH,,SKJ,60608
2013,S,MH,,YFT,11509
2013,S,MH,,BUM,24
2013,S,MH,,BLM,14
2013,S,NZ,,BET,457
2013,S,NZ,,SKJ,22381
2013,S,NZ,,YFT,1593
2013,S,NZ,,BUM,2
2013,S,NZ,,BLM,3
2013,S,PG,,BET,7404
2013,S,PG,,SKJ,144649
2013,S,PG,,YFT,68502
2013,S,PG,,BUM,61
2013,S,PG,,BLM,42
2013,S,PH,DW,BET,3721
2013,S,PH,DW,SKJ,41559
2013,S,PH,DW,YFT,39557
2013,S,PH,DW,BUM,144
2013,S,PH,DW,BLM,122
2013,S,SB,,BET,492
2013,S,SB,,SKJ,12617
2013,S,SB,,YFT,11660
2013,S,SB,,BUM,14
2013,S,SB,,BLM,10
2013,S,ES,,BET,8026
2013,S,ES,,SKJ,28756
2013,S,ES,,YFT,8228
2013,S,ES,,BUM,16
2013,S,ES,,BLM,15
2013,S,TW,,BET,11289
2013,S,TW,,SKJ,163786
2013,S,TW,,YFT,37405
2013,S,TW,,BUM,88
2013,S,TW,,BLM,30
2013,S,US,,BET,13067
2013,S,US,,SKJ,209677
2013,S,US,,YFT,31603
2013,S,US,,BUM,88
2013,S,US,,BLM,55
2013,S,VU,,BET,770
2013,S,VU,,SKJ,21564
2013,S,VU,,YFT,3868
2013,S,VU,,BUM,11
2013,S,VU,,BLM,6
2013,S,ID,ID,BET,4507
2013,S,ID,ID,SKJ,169398
2013,S,ID,ID,YFT,41676
2013,S,ID,ID,BUM,183
2013,S,ID,ID,BLM,133
2013,S,PH,PH,BET,979
2013,S,PH,PH,SKJ,48233
2013,S,PH,PH,YFT,14507
2013,S,PH,PH,BUM,144
2013,S,CN,,BET,3625
2013,S,CN,,SKJ,65255
2013,S,CN,,YFT,12948
2013,S,CN,,BUM,29
2013,S,CN,,BLM,12
2013,S,EC,,BET,3863
2013,S,EC,,SKJ,15257
2013,S,EC,,YFT,2322
2013,S,EC,,BUM,6
2013,S,EC,,BLM,3
2013,S,SV,,BET,1860
2013,S,SV,,SKJ,9148
2013,S,SV,,YFT,2264
2013,S,SV,,BUM,5
2013,S,SV,,BLM,3
2013,S,VN,,BET,805
2013,S,VN,,SKJ,18895
2013,S,VN,,YFT,2784
2013,S,TV,,BET,230
2013,S,TV,,SKJ,10114
2013,S,TV,,YFT,1072
2013,S,TV,,BUM,4
2013,S,TV,,BLM,3
2014,S,FM,,BET,2281
2014,S,FM,,SKJ,29372
2014,S,FM,,YFT,6422
2014,S,FM,,BUM,7
2014,S,FM,,BLM,7
2014,S,JP,DW,ALB,2009
2014,S,JP,DW,BET,6875
2014,S,JP,DW,SKJ,162472
2014,S,JP,DW,YFT,34018
2014,S,JP,DW,PBF,5456
2014,S,JP,DW,BUM,64
2014,S,JP,DW,BLM,11
2014,S,JP,CS,BET,1
2014,S,JP,CS,SKJ,63
2014,S,JP,CS,YFT,1
2014,S,JP,CS,BUM,2
2014,S,KI,,BET,5156
2014,S,KI,,SKJ,82704
2014,S,KI,,YFT,21314
2014,S,KI,,BUM,37
2014,S,KI,,BLM,18
2014,S,KR,,BET,4939
2014,S,KR,,SKJ,215639
2014,S,KR,,YFT,49469
2014,S,KR,,BUM,89
2014,S,KR,,BLM,40
2014,S,MH,,BET,4304
2014,S,MH,,SKJ,62247
2014,S,MH,,YFT,9345
2014,S,MH,,BUM,18
2014,S,MH,,BLM,13
2014,S,NZ,,BET,776
2014,S,NZ,,SKJ,17923
2014,S,NZ,,YFT,1821
2014,S,NZ,,BUM,3
2014,S,NZ,,BLM,2
2014,S,PG,,BET,7347
2014,S,PG,,SKJ,173192
2014,S,PG,,YFT,54342
2014,S,PG,,BUM,58
2014,S,PG,,BLM,44
2014,S,PH,DW,BET,5256
2014,S,PH,DW,SKJ,59920
2014,S,PH,DW,YFT,41803
2014,S,PH,DW,BUM,148
2014,S,PH,DW,BLM,71
2014,S,SB,,BET,551
2014,S,SB,,SKJ,13861
2014,S,SB,,YFT,16013
2014,S,SB,,BUM,13
2014,S,SB,,BLM,1
2014,S,ES,,BET,7142
2014,S,ES,,SKJ,28220
2014,S,ES,,YFT,5098
2014,S,ES,,BUM,13
2014,S,ES,,BLM,2
2014,S,TW,,BET,10296
2014,S,TW,,SKJ,193854
2014,S,TW,,YFT,33006
2014,S,TW,,BUM,82
2014,S,TW,,BLM,19
2014,S,TW,,MLS,2
2014,S,US,,BET,10004
2014,S,US,,SKJ,263699
2014,S,US,,YFT,39301
2014,S,US,,BUM,101
2014,S,US,,BLM,41
2014,S,VU,,BET,719
2014,S,VU,,SKJ,17264
2014,S,VU,,YFT,2532
2014,S,VU,,BUM,9
2014,S,VU,,BLM,2
2014,S,ID,ID,BET,2054
2014,S,ID,ID,SKJ,120860
2014,S,ID,ID,YFT,22040
2014,S,ID,ID,BUM,183
2014,S,ID,ID,BLM,133
2014,S,PH,PH,BET,1956
2014,S,PH,PH,SKJ,56151
2014,S,PH,PH,YFT,20046
2014,S,CN,,BET,3864
2014,S,CN,,SKJ,59149
2014,S,CN,,YFT,12711
2014,S,CN,,BUM,19
2014,S,CN,,BLM,9
2014,S,EC,,BET,3816
2014,S,EC,,SKJ,15067
2014,S,EC,,YFT,2886
2014,S,EC,,BUM,8
2014,S,EC,,BLM,3
2014,S,SV,,BET,2416
2014,S,SV,,SKJ,12074
2014,S,SV,,YFT,2989
2014,S,SV,,BUM,11
2014,S,SV,,BLM,3
2014,S,VN,,BET,1572
2014,S,VN,,SKJ,27485
2014,S,VN,,YFT,4229
2014,S,TV,,BET,105
2014,S,TV,,SKJ,5320
2014,S,TV,,YFT,518
2014,S,TV,,BUM,4
2014,S,TV,,BLM,5
2015,S,FM,,BET,2210
2015,S,FM,,SKJ,45192
2015,S,FM,,YFT,8341
2015,S,FM,,BUM,21
2015,S,FM,,BLM,5
2015,S,JP,DW,ALB,1072
2015,S,JP,DW,BET,7475
2015,S,JP,DW,SKJ,141706
2015,S,JP,DW,YFT,36662
2015,S,JP,DW,PBF,3645
2015,S,JP,DW,BUM,54
2015,S,JP,DW,BLM,6
2015,S,JP,CS,SKJ,18
2015,S,JP,CS,YFT,439
2015,S,JP,CS,BUM,2
2015,S,KI,,BET,3209
2015,S,KI,,SKJ,117614
2015,S,KI,,YFT,15874
2015,S,KI,,BUM,51
2015,S,KI,,BLM,21
2015,S,KR,,BET,6054
2015,S,KR,,SKJ,224391
2015,S,KR,,YFT,37802
2015,S,KR,,BUM,59
2015,S,KR,,BLM,34
2015,S,MH,,BET,2231
2015,S,MH,,SKJ,77536
2015,S,MH,,YFT,7103
2015,S,MH,,BUM,36
2015,S,MH,,BLM,12
2015,S,NZ,,BET,241
2015,S,NZ,,SKJ,17627
2015,S,NZ,,YFT,683
2015,S,NZ,,BUM,2
2015,S,NZ,,BLM,1
2015,S,PG,,BET,6674
2015,S,PG,,SKJ,153964
2015,S,PG,,YFT,53875
2015,S,PG,,BUM,99
2015,S,PG,,BLM,25
2015,S,PH,DW,BET,3838
2015,S,PH,DW,SKJ,40976
2015,S,PH,DW,YFT,30446
2015,S,PH,DW,BUM,98
2015,S,PH,DW,BLM,117
2015,S,SB,,BET,275
2015,S,SB,,SKJ,13202
2015,S,SB,,YFT,15316
2015,S,SB,,BUM,5
2015,S,SB,,BLM,2
2015,S,ES,,BET,3605
2015,S,ES,,SKJ,25001
2015,S,ES,,YFT,4602
2015,S,ES,,BUM,9
2015,S,ES,,BLM,3
2015,S,TW,,BET,7717
2015,S,TW,,SKJ,149865
2015,S,TW,,YFT,36667
2015,S,TW,,BUM,69
2015,S,TW,,BLM,14
2015,S,TW,,MLS,2
2015,S,US,,BET,6279
2015,S,US,,SKJ,207975
2015,S,US,,YFT,23910
2015,S,US,,BUM,98
2015,S,US,,BLM,37
2015,S,VU,,BET,158
2015,S,VU,,SKJ,7553
2015,S,VU,,YFT,634
2015,S,VU,,BUM,2
2015,S,VU,,BLM,1
2015,S,ID,ID,BET,2049
2015,S,ID,ID,SKJ,42256
2015,S,ID,ID,YFT,12057
2015,S,ID,ID,BUM,583
2015,S,ID,ID,BLM,65
2015,S,PH,PH,BET,1253
2015,S,PH,PH,SKJ,40892
2015,S,PH,PH,YFT,14816
2015,S,CN,,BET,2449
2015,S,CN,,SKJ,31306
2015,S,CN,,YFT,9481
2015,S,CN,,BUM,15
2015,S,CN,,BLM,6
2015,S,EC,,BET,1963
2015,S,EC,,SKJ,7937
2015,S,EC,,YFT,1477
2015,S,EC,,BUM,2
2015,S,SV,,BET,1876
2015,S,SV,,SKJ,11065
2015,S,SV,,YFT,2360
2015,S,SV,,BUM,5
2015,S,VN,,BET,1394
2015,S,VN,,SKJ,32691
2015,S,VN,,YFT,4817
2015,S,VN,,MLS,20
2015,S,VN,,SWO,20
2015,S,TV,,BET,20
2015,S,TV,,SKJ,4370
2015,S,TV,,YFT,196
2015,S,TV,,BUM,8
2015,S,TV,,BLM,1
2016,S,FM,,BET,4146
2016,S,FM,,SKJ,56639
2016,S,FM,,YFT,10926
2016,S,KI,,BET,9319
2016,S,KI,,SKJ,132395
2016,S,KI,,YFT,23272
2016,S,KI,,BUM,34
2016,S,KI,,BLM,10
2016,S,KI,,MLS,19
2016,S,KI,,SWO,2
2016,S,KR,,BET,7899
2016,S,KR,,SKJ,225586
2016,S,KR,,YFT,44969
2016,S,KR,,BUM,42
2016,S,KR,,BLM,12
2016,S,MH,,BET,2211
2016,S,MH,,SKJ,50006
2016,S,MH,,YFT,8688
2016,S,MH,,BUM,12
2016,S,MH,,BLM,12
2016,S,MH,,MLS,2
2016,S,MH,,SWO,1
2016,S,MH,,RHN,22
2016,S,NZ,,BET,98
2016,S,NZ,,SKJ,10765
2016,S,NZ,,YFT,400
2016,S,NZ,,BUM,1
2016,S,PG,,ALB,10
2016,S,PG,,BET,11668
2016,S,PG,,SKJ,200244
2016,S,PG,,YFT,89875
2016,S,PG,,BUM,57
2016,S,PG,,BLM,23
2016,S,PG,,MLS,8
2016,S,PG,,SWO,5
2016,S,PG,,RHN,61
2016,S,PH,DW,BET,2404
2016,S,PH,DW,SKJ,40423
2016,S,PH,DW,YFT,28567
2016,S,PH,DW,BUM,120
2016,S,PH,DW,BLM,80
2016,S,SB,,BET,870
2016,S,SB,,SKJ,31379
2016,S,SB,,YFT,23820
2016,S,SB,,BUM,6
2016,S,SB,,BLM,12
2016,S,SB,,MLS,1
2016,S,SB,,SWO,12
2016,S,ES,,BET,2007
2016,S,ES,,SKJ,6136
2016,S,ES,,YFT,556
2016,S,TW,,BET,8255
2016,S,TW,,SKJ,135074
2016,S,TW,,YFT,45059
2016,S,TW,,BUM,12
2016,S,TW,,BLM,8
2016,S,TW,,MLS,1
2016,S,US,,BET,9911
2016,S,US,,SKJ,163470
2016,S,US,,YFT,27771
2016,S,US,,BUM,47
2016,S,US,,BLM,17
2016,S,VU,,BET,396
2016,S,VU,,SKJ,3808
2016,S,VU,,YFT,190
2016,S,VU,,BUM,3
2016,S,ID,ID,BET,3178
2016,S,ID,ID,SKJ,90458
2016,S,ID,ID,YFT,33328
2016,S,ID,ID,BUM,471
2016,S,ID,ID,BLM,129
2016,S,PH,PH,BET,1342
2016,S,PH,PH,SKJ,38802
2016,S,PH,PH,YFT,18146
2016,S,CN,,BET,194
2016,S,CN,,SKJ,9070
2016,S,CN,,YFT,3045
2016,S,CN,,BUM,16
2016,S,CN,,BLM,15
2016,S,EC,,BET,697
2016,S,EC,,SKJ,2605
2016,S,EC,,YFT,623
2016,S,EC,,BUM,2
2016,S,SV,,BET,1007
2016,S,SV,,SKJ,5562
2016,S,SV,,YFT,734
2016,S,VN,,BET,2081
2016,S,VN,,SKJ,48823
2016,S,VN,,YFT,7195
2016,S,VN,,BUM,47
2016,S,VN,,BLM,53
2016,S,VN,,MLS,20
2016,S,VN,,SWO,20
2016,S,TV,,BET,277
2016,S,TV,,SKJ,5066
2016,S,TV,,YFT,704
2016,S,TV,,BUM,3
2017,S,FM,,BET,3404
2017,S,FM,,SKJ,66446
2017,S,FM,,YFT,15914
2017,S,FM,,BUM,22
2017,S,FM,,BLM,10
2017,S,FM,,MLS,2
2017,S,FM,,SWO,1
2017,S,KI,,BET,7514
2017,S,KI,,SKJ,122430
2017,S,KI,,YFT,23690
2017,S,KI,,BUM,18
2017,S,KI,,BLM,12
2017,S,KI,,MLS,19
2017,S,KI,,SWO,1
2017,S,KR,,BET,6575
2017,S,KR,,SKJ,184145
2017,S,KR,,YFT,56111
2017,S,MH,,BET,4942
2017,S,MH,,SKJ,48353
2017,S,MH,,YFT,11490
2017,S,MH,,BUM,21
2017,S,MH,,BLM,11
2017,S,MH,,MLS,2
2017,S,MH,,RHN,22
2017,S,NZ,,BET,129
2017,S,NZ,,SKJ,7445
2017,S,NZ,,YFT,487
2017,S,PG,,ALB,10
2017,S,PG,,BET,8956
2017,S,PG,,SKJ,180976
2017,S,PG,,YFT,116561
2017,S,PG,,BUM,69
2017,S,PG,,BLM,31
2017,S,PG,,MLS,7
2017,S,PG,,SWO,1
2017,S,PG,,RHN,4
2017,S,PH,DW,BET,840
2017,S,PH,DW,SKJ,15079
2017,S,PH,DW,YFT,14092
2017,S,PH,DW,BUM,134
2017,S,PH,DW,BLM,116
2017,S,SB,,BET,668
2017,S,SB,,SKJ,27037
2017,S,SB,,YFT,18006
2017,S,SB,,BLM,3
2017,S,SB,,MLS,2
2017,S,ES,,BET,3458
2017,S,ES,,SKJ,7573
2017,S,ES,,YFT,693
2017,S,TW,,BET,5501
2017,S,TW,,SKJ,119631
2017,S,TW,,YFT,43826
2017,S,TW,,BUM,1
2017,S,TW,,BLM,1
2017,S,US,,BET,8196
2017,S,US,,SKJ,126053
2017,S,US,,YFT,30885
2017,S,US,,BUM,4
2017,S,US,,BLM,2
2017,S,VU,,BET,1041
2017,S,VU,,SKJ,4370
2017,S,VU,,YFT,1434
2017,S,ID,ID,BET,1071
2017,S,ID,ID,SKJ,117832
2017,S,ID,ID,YFT,89992
2017,S,ID,ID,BUM,183
2017,S,ID,ID,BLM,133
2017,S,PH,PH,BET,1770
2017,S,PH,PH,SKJ,43256
2017,S,PH,PH,YFT,22973
2017,S,CN,,BET,868
2017,S,CN,,SKJ,11066
2017,S,CN,,YFT,3541
2017,S,EC,,BET,3476
2017,S,EC,,SKJ,8547
2017,S,EC,,YFT,1548
2017,S,SV,,BET,807
2017,S,SV,,SKJ,2920
2017,S,SV,,YFT,591
2017,S,VN,,ALB,1
2017,S,VN,,BET,2508
2017,S,VN,,SKJ,46014
2017,S,VN,,YFT,6170
2017,S,VN,,BUM,47
2017,S,VN,,BLM,53
2017,S,VN,,MLS,8
2017,S,VN,,SWO,8
2017,S,TV,,BET,228
2017,S,TV,,SKJ,3551
2017,S,TV,,YFT,1862
2018,S,FM,,ALB,1
2018,S,FM,,BET,3333
2018,S,FM,,SKJ,97477
2018,S,FM,,YFT,18227
2018,S,FM,,BUM,31
2018,S,FM,,BLM,5
2018,S,FM,,MLS,1
2018,S,FM,,RHN,1
2018,S,KI,,BET,11482
2018,S,KI,,SKJ,153252
2018,S,KI,,YFT,24698
2018,S,KI,,BUM,27
2018,S,KI,,BLM,7
2018,S,KI,,MLS,5
2018,S,KI,,RHN,4
2018,S,KR,,ALB,2
2018,S,KR,,BET,10064
2018,S,KR,,SKJ,219158
2018,S,KR,,YFT,38325
2018,S,KR,,BLM,2
2018,S,KR,,MLS,2
2018,S,MH,,BET,3553
2018,S,MH,,SKJ,60310
2018,S,MH,,YFT,9544
2018,S,MH,,BUM,12
2018,S,MH,,BLM,2
2018,S,MH,,MLS,3
2018,S,MH,,SWO,1
2018,S,NZ,,BET,124
2018,S,NZ,,SKJ,5615
2018,S,NZ,,YFT,1076
2018,S,NZ,,BLM,17
2018,S,PG,,ALB,17
2018,S,PG,,BET,7821
2018,S,PG,,SKJ,211695
2018,S,PG,,YFT,91983
2018,S,PG,,BUM,69
2018,S,PG,,BLM,18
2018,S,PG,,MLS,5
2018,S,PG,,RHN,55
2018,S,PH,DW,BET,142
2018,S,PH,DW,SKJ,7189
2018,S,PH,DW,YFT,4060
2018,S,PH,DW,BUM,134
2018,S,PH,DW,BLM,116
2018,S,SB,,BET,790
2018,S,SB,,SKJ,34401
2018,S,SB,,YFT,17687
2018,S,SB,,BUM,12
2018,S,SB,,BLM,3
2018,S,SB,,MLS,1
2018,S,SB,,SWO,2
2018,S,ES,,BET,1811
2018,S,ES,,SKJ,7687
2018,S,ES,,YFT,930
2018,S,TW,,BET,6675
2018,S,TW,,SKJ,160135
2018,S,TW,,YFT,29627
2018,S,TW,,BUM,56
2018,S,TW,,BLM,19
2018,S,TW,,MLS,7
2018,S,TW,,SWO,1
2018,S,US,,ALB,3
2018,S,US,,BET,11538
2018,S,US,,SKJ,154743
2018,S,US,,YFT,31167
2018,S,US,,BUM,58
2018,S,US,,BLM,22
2018,S,US,,MLS,10
2018,S,US,,RHN,6
2018,S,VU,,BET,347
2018,S,VU,,SKJ,10298
2018,S,VU,,YFT,1880
2018,S,VU,,BUM,19
2018,S,ID,ID,BET,1308
2018,S,ID,ID,SKJ,67665
2018,S,ID,ID,YFT,39761
2018,S,ID,ID,BUM,183
2018,S,ID,ID,BLM,133
2018,S,PH,PH,BET,2399
2018,S,PH,PH,SKJ,28779
2018,S,PH,PH,YFT,11812
2018,S,CN,,BET,621
2018,S,CN,,SKJ,12129
2018,S,CN,,YFT,2073
2018,S,EC,,BET,4556
2018,S,EC,,SKJ,16304
2018,S,EC,,YFT,1585
2018,S,SV,,BET,600
2018,S,SV,,SKJ,3056
2018,S,SV,,YFT,360
2018,S,VN,,ALB,1
2018,S,VN,,BET,2440
2018,S,VN,,SKJ,57232
2018,S,VN,,YFT,8434
2018,S,VN,,BUM,47
2018,S,VN,,BLM,53
2018,S,VN,,MLS,8
2018,S,VN,,SWO,8
2018,S,TV,,BET,919
2018,S,TV,,SKJ,8654
2018,S,TV,,YFT,1563
2018,S,TV,,BUM,7
2018,S,TV,,MLS,1
2018,S,NR,,BET,152
2018,S,NR,,SKJ,6649
2018,S,NR,,YFT,2080
2018,S,NR,,BUM,4
2018,S,NR,,SWO,2
2019,S,FM,,BET,5156
2019,S,FM,,SKJ,127864
2019,S,FM,,YFT,26249
2019,S,FM,,BUM,33
2019,S,FM,,BLM,5
2019,S,FM,,MLS,5
2019,S,KI,,ALB,5
2019,S,KI,,BET,7054
2019,S,KI,,SKJ,194482
2019,S,KI,,YFT,26241
2019,S,KI,,BUM,23
2019,S,KI,,BLM,11
2019,S,KI,,MLS,5
2019,S,KI,,RHN,1
2019,S,KR,,ALB,2
2019,S,KR,,BET,5008
2019,S,KR,,SKJ,274049
2019,S,KR,,YFT,35760
2019,S,KR,,BLM,2
2019,S,KR,,MLS,2
2019,S,MH,,ALB,46
2019,S,MH,,BET,2710
2019,S,MH,,SKJ,76777
2019,S,MH,,YFT,16062
2019,S,MH,,BUM,9
2019,S,MH,,BLM,2
2019,S,MH,,SWO,16
2019,S,NZ,,BET,183
2019,S,NZ,,SKJ,9299
2019,S,NZ,,YFT,426
2019,S,NZ,,BLM,17
2019,S,PG,,BET,4220
2019,S,PG,,SKJ,194396
2019,S,PG,,YFT,66773
2019,S,PG,,BUM,55
2019,S,PG,,BLM,17
2019,S,PG,,MLS,7
2019,S,PG,,SWO,1
2019,S,PG,,RHN,367
2019,S,PH,DW,BET,49
2019,S,PH,DW,SKJ,4162
2019,S,PH,DW,YFT,2489
2019,S,PH,DW,BUM,134
2019,S,PH,DW,BLM,116
2019,S,SB,,ALB,2
2019,S,SB,,BET,533
2019,S,SB,,SKJ,40355
2019,S,SB,,YFT,16088
2019,S,SB,,BUM,11
2019,S,SB,,BLM,4
2019,S,SB,,MLS,1
2019,S,ES,,BET,993
2019,S,ES,,SKJ,7805
2019,S,ES,,YFT,1136
2019,S,TW,,BET,5813
2019,S,TW,,SKJ,196111
2019,S,TW,,YFT,38743
2019,S,TW,,BUM,8
2019,S,TW,,BLM,1
2019,S,US,,BET,5771
2019,S,US,,SKJ,137368
2019,S,US,,YFT,22564
2019,S,US,,BUM,24
2019,S,US,,BLM,12
2019,S,US,,MLS,5
2019,S,US,,RHN,2
2019,S,VU,,BET,1128
2019,S,VU,,SKJ,30060
2019,S,VU,,YFT,3209
2019,S,VU,,RHN,12
2019,S,ID,ID,BET,1391
2019,S,ID,ID,SKJ,112693
2019,S,ID,ID,YFT,25043
2019,S,ID,ID,BUM,183
2019,S,ID,ID,BLM,12
2019,S,PH,PH,BET,2889
2019,S,PH,PH,SKJ,54091
2019,S,PH,PH,YFT,14714
2019,S,EC,,BET,3859
2019,S,EC,,SKJ,18559
2019,S,EC,,YFT,2717
2019,S,EC,,BLM,1
2019,S,SV,,BET,417
2019,S,SV,,SKJ,2191
2019,S,SV,,YFT,331
2019,S,VN,,ALB,1
2019,S,VN,,BET,676
2019,S,VN,,SKJ,55380
2019,S,VN,,YFT,4247
2019,S,VN,,BUM,47
2019,S,VN,,BLM,53
2019,S,VN,,MLS,8
2019,S,VN,,SWO,8
2019,S,TV,,BET,113
2019,S,TV,,SKJ,6075
2019,S,TV,,YFT,587
2019,S,TV,,BLM,2
2019,S,NR,,ALB,46
2019,S,NR,,BET,440
2019,S,NR,,SKJ,29999
2019,S,NR,,YFT,2765
2019,S,NR,,BUM,3
2019,S,NR,,BLM,1
2019,S,NR,,SWO,16
2019,S,CK,,BET,332
2019,S,CK,,SKJ,1715
2019,S,CK,,YFT,121
2017,S,JP,DW,ALB,2645
2017,S,JP,DW,BET,4857
2017,S,JP,DW,SKJ,120121
2017,S,JP,DW,YFT,40264
2017,S,JP,DW,PBF,4540
2017,S,JP,DW,BUM,59
2017,S,JP,DW,BLM,7
2017,S,JP,CS,BET,1
2017,S,JP,CS,SKJ,467
2017,S,JP,CS,YFT,376
2017,S,JP,CS,BUM,1
2016,S,JP,DW,ALB,3679
2016,S,JP,DW,BET,6094
2016,S,JP,DW,SKJ,119999
2016,S,JP,DW,YFT,40495
2016,S,JP,DW,PBF,5095
2016,S,JP,DW,BUM,60
2016,S,JP,DW,BLM,11
2016,S,JP,CS,BET,2
2016,S,JP,CS,SKJ,62
2016,S,JP,CS,YFT,342
2016,S,JP,CS,BUM,2
2018,S,JP,DW,ALB,3000
2018,S,JP,DW,BET,6773
2018,S,JP,DW,SKJ,127716
2018,S,JP,DW,YFT,42648
2018,S,JP,DW,PBF,4049
2018,S,JP,DW,BUM,59
2018,S,JP,DW,BLM,7
2018,S,JP,CS,SKJ,57
2018,S,JP,CS,YFT,144
2018,S,JP,CS,BUM,1
2019,S,JP,DW,ALB,1045
2019,S,JP,DW,BET,3346
2019,S,JP,DW,SKJ,129499
2019,S,JP,DW,YFT,37128
2019,S,JP,DW,PBF,4464
2019,S,JP,DW,BUM,59
2019,S,JP,DW,BLM,7
2019,S,JP,CS,SKJ,102
2019,S,JP,CS,YFT,482
2019,S,JP,CS,BUM,1
2019,S,JP,CS,BLM,1
2020,S,FM,,BET,7845
2020,S,FM,,SKJ,137960
2020,S,FM,,YFT,32100
2020,S,FM,,BUM,12
2020,S,FM,,BLM,2
2020,S,FM,,MLS,1
2020,S,FM,,RHN,1
2020,S,JP,DW,ALB,5961
2020,S,JP,DW,BET,4425
2020,S,JP,DW,SKJ,117451
2020,S,JP,DW,YFT,33885
2020,S,JP,DW,PBF,3960
2020,S,JP,DW,BUM,59
2020,S,JP,DW,BLM,7
2020,S,JP,CS,SKJ,146
2020,S,JP,CS,YFT,1014
2020,S,JP,CS,BUM,1
2020,S,JP,CS,BLM,1
2020,S,KI,,BET,11017
2020,S,KI,,SKJ,161043
2020,S,KI,,YFT,28316
2020,S,KI,,BUM,29
2020,S,KI,,BLM,15
2020,S,KI,,MLS,1
2020,S,KI,,RHN,4
